dyad;participant;eat;start.time;end.time;duration;raw.text;collaborative.processes;collaborative.categories;give.explanation;check.comprehension;give.task.information;outside.activity;disagree;show.hostility;show.active.listening;show.solidarity;elicit.partner.information;give.self.information;elicit.proposition;elicit.opinion;incorporate;give.recall;elicit.recall;tool.discourse;coordinate.teamwork;accept;give.opinion.against;give.proposition;elicit.task.information;manage.task;show.reflection;agree;use.social.convention;relax.atmosphere;check.reception;give.opinion.for;shared.emotion;unix.time.video;excel.time.video;human.time.video;human.time.emotion;;;;;
D26;D26P01;Oui;1183,709;1186,594;2,885;ouais celui-là il (.) j'l'aime bien aussi;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158540;41149.53865;12:55:40;;;;;;
D26;D26P02;Oui;1188,616;1191,616;3;sinon tu gâches ta vie en gâchant celle des autres ouais c'est bien aussi;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158545;41149.53871;12:55:45;;;;;;
D26;D26P01;Oui;1190,591;1191,641;1,05;ouais elle est bien aussi;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158547;41149.53873;12:55:47;;;;;;
D26;D26P01;Oui;1192,673;1194,886;2,213;les mots font plus mal que les poings j'suis pas :;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158549;41149.53876;12:55:49;;;;;;
D26;D26P02;Oui;1194,713;1196,927;2,214;ouais ouais ouais ok on monte celui-là;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158551;41149.53878;12:55:51;;;;;;
D26;D26P01;Oui;1197,23;1198,263;1,033;tu montes un peu ouais;coordinate.teamwork;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1346158553;41149.53881;12:55:53;;;;;;
D26;D26P01;Oui;1200,549;1201,435;0,886;euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158557;41149.53885;12:55:57;;;;;;
D26;D26P02;Oui;1206,252;1208,039;1,787;ouais (inaud) ces 4 là;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158562;41149.53891;12:56:02;;;;;;
D26;D26P02;Oui;1209,692;1210,463;0,771;maintenant;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158566;41149.53895;12:56:06;;;;;;
D26;D26P01;Oui;1212,143;1219,179;7,036;tu gâches ta vie en gâchant celle des autres ça c'est cool l'histoire de ouais d'avoir une bonne éthique 'fin une bonne image de soi;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158568;41149.53898;12:56:08;;;;;;
D26;D26P02;Oui;1216,218;1216,907;0,689;ouais exactement;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158572;41149.53903;12:56:12;;;;;;
D26;D26P02;Oui;1219,529;1219,972;0,443;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158576;41149.53907;12:56:16;;;;;;
D26;D26P02;Oui;1222,556;1224,065;1,509;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158579;41149.5391;12:56:19;;;;;;
D26;D26P02;Oui;1225,464;1228,447;2,983;dans ce que tu fais y a personne qui (inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158581;41149.53914;12:56:21;;;;;;
D26;D26P01;Oui;1233,102;1234,594;1,492;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158589;41149.53923;12:56:29;;;;;;
D26;D26P02;Oui;1232,709;1233,824;1,115;maintenant;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no.emotion;1346158589;41149.53922;12:56:29;12:56:39;;;;;
D26;D26P01;Oui;1236,93;1237,93;1;du coup :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158593;41149.53927;12:56:33;;;;;;
D26;D26P01;Oui;1250,738;1252,492;1,754;après on doit expliquer aïe;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158607;41149.53943;12:56:47;;;;;;
D26;D26P02;Oui;1253,762;1256,106;2,344;ah ouais on doit expliquer en plus à chaque fois;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158610;41149.53946;12:56:50;;;;;;
D26;D26P01;Oui;1255,868;1258,754;2,886;j'crois j'crois qu'il faut supprimer les trucs qu'on veut pas;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158612;41149.53949;12:56:52;;;;;;
D26;D26P02;Oui;1260,318;1264,95;4,632;non en fait j'crois que il faut (.) ouais comme tu dis faut euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158616;41149.53954;12:56:56;;;;;;
D26;D26P02;Oui;1268,618;1270,455;1,837;il faut marquer le pour quoi;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158625;41149.53964;12:57:05;;;;;;
D26;D26P01;Oui;1270,864;1271,716;0,852;hm hm;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158627;41149.53966;12:57:07;;;;;;
D26;D26P02;Oui;1277,011;1278,224;1,213;ouf ça va être joli;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158633;41149.53973;12:57:13;;;;;;
D26;D26P01;Oui;1278,224;1282,42;4,196;donc discutez pour les 2-3 slogans mince faut qu'on en garde 2-3 on en a 4;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158634;41149.53975;12:57:14;;;;;;
D26;D26P01;Oui;1283,47;1286,47;3;(rire) on les garde les 4?;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158639;41149.53981;12:57:19;;;;;;
D26;D26P02;Oui;1283,626;1284,937;1,311;allez euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158640;41149.53981;12:57:20;;;;;;
D26;D26P01;Oui;1286,499;1288,745;2,246;allez ouais allez (rire);manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158642;41149.53984;12:57:22;;;;;;
D26;D26P02;Oui;1286,618;1288,478;1,86;ouais allez on supprimera un peu plus tard;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158643;41149.53985;12:57:23;;;;;;
D26;D26P01;Oui;1290,392;1291,655;1,263;on supprime ceux du haut?;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158646;41149.53989;12:57:26;;;;;;
D26;D26P02;Oui;1292,583;1294,092;1,509;ouais allez on supprime ceux du haut;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158649;41149.53991;12:57:29;;;;;;
D26;D26P02;Oui;1305,191;1306,667;1,476;alors comme ça;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158661;41149.54006;12:57:41;;;;;;
D26;D26P01;Oui;1309,388;1310,699;1,311;ah ils sont sympa celui là;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158665;41149.54011;12:57:45;;;;;;
D26;D26P02;Oui;1315,547;1316,203;0,656;ok :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158672;41149.54018;12:57:52;;;;;;
D26;D26P01;Oui;1324,578;1330,988;6,41;créez des boîtes d'argument pour expliquer en quoi cette idée répond au nom au caractère ah ouais ok critère persuasif;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;focused;1346158681;41149.54028;12:58:01;12:58:36;;;;;
D26;D26P01;Oui;1332,484;1334,435;1,951;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;interested;1346158688;41149.54038;12:58:08;12:58:36;;;;;
D26;D26P02;Oui;1342,469;1346,092;3,623;pour chaque idée retenue créez une boîte d'argument qui explique;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158698;41149.54049;12:58:18;;;;;;
D26;D26P02;Oui;1347,732;1352,453;4,721;original adapté ah! ok d'accord : ouais donc on doit faire les flèches quoi;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158704;41149.54055;12:58:24;;;;;;
D26;D26P01;Oui;1352,895;1356,207;3,312;ouais j'crois avoir les émotions alors :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;satisfied;1346158709;41149.54061;12:58:29;12:58:38;;;;;
D26;D26P02;Oui;1356,464;1357,808;1,344;donc ok;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158712;41149.54065;12:58:32;;;;;;
D26;D26P02;Oui;1363,372;1363,963;0,591;euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158719;41149.54073;12:58:39;;;;;;
D26;D26P02;Oui;1368;1370,049;2,049;celui là il est plutôt persuasif c'est ça;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158724;41149.54079;12:58:44;;;;;;
D26;D26P02;Oui;1378,499;1379,827;1,328;ouais allez persuasif;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158734;41149.54091;12:58:54;;;;;;
D26;D26P02;Oui;1380,815;1386,635;5,82;et pis il est quoi moi j'comprend pas ce que ça veut dire attaque soutien ou attaque attaque qui;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158737;41149.54094;12:58:57;;;;;;
D26;D26P01;Oui;1387,184;1389,315;2,131;euh l'argument (rire);give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;confident;1346158743;41149.54101;12:59:03;12:58:39;;;;;
D26;D26P02;Oui;1389,544;1395,626;6,082;ah il est attaquant en fait ça veut dire ah bah je met attaque là mais pourquoi il met un moins un négatif;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158746;41149.54104;12:59:06;;;;;;
D26;D26P01;Oui;1396,372;1397,569;1,197;ah là il a un moins?;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158752;41149.54112;12:59:12;;;;;;
D26;D26P02;Oui;1397,757;1399,626;1,869;ouais il il marque un moins si tu mets attaque;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158754;41149.54113;12:59:14;;;;;;
D26;D26P01;Oui;1402,49;1405,244;2,754;mais comment on fait ça pour on veut mettre pour tac;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1346158758;41149.54119;12:59:18;;;;;;
D26;D26P01;Oui;1406,744;1417,023;10,279;ah mais c'est le lien entre original et c'est plus l'argument et euh l'argument lui-même c'est le lien avec original qui est attaqué j'crois (.) non c'est ça?;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158763;41149.54124;12:59:23;;;;;;
D26;D26P02;Oui;1417,767;1420,03;2,263;hm : ouais (inaud);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158774;41149.54136;12:59:34;;;;;;
D26;D26P01;Oui;1420,455;1428,603;8,148;ouais tu gâches ta vie en gâchant celle des autres c'est persuasif et assez :: il est bien / en fait il est assez original assez adapté (rire);give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158776;41149.54139;12:59:36;;;;;;
D26;D26P02;Oui;1428,12;1429,759;1,639;exact ouais il est pas mal celui là;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158784;41149.54148;12:59:44;;;;;;
D26;D26P02;Oui;1432,712;1433,646;0,934;alors;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;focused;1346158789;41149.54154;12:59:49;12:59:53;;;;;
D26;D26P01;Oui;1443,145;1450,129;6,984;pour chaque idée de slogan retenu créez des boîtes d'argument qui expliquent en quoi cette idée répond au cri caractère purée;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158799;41149.54166;12:59:59;;;;;;
D26;D26P02;Oui;1450,529;1455,496;4,967;persuasif bah voilà ça c'est les carrés tu vois persuasif original adapté et émotion;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158807;41149.54174;13:00:07;;;;;;
D26;D26P01;Oui;1454,635;1455,176;0,541;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158811;41149.54179;13:00:11;;;;;;
D26;D26P02;Oui;1460,337;1462,534;2,197;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158816;41149.54186;13:00:16;;;;;;
D26;D26P02;Oui;1467,259;1469,037;1,778;ouais bah j'crois que c'est fait / par contre;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;confused;1346158823;41149.54194;13:00:23;13:00:47;;;;;
D26;D26P01;Oui;1529,883;1531,456;1,573;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158886;41149.54266;13:01:26;;;;;;
D26;D26P02;Oui;1539,229;1540,311;1,082;j'pense que ouais;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;satisfied;1346158895;41149.54277;13:01:35;13:01:36;;;;;
D26;D26P02;Oui;1565,055;1567,76;2,705;j'vois pas d'autre euh  ce qu'on pourrait faire de plus là dessus;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158921;41149.54307;13:02:01;;;;;;
D26;D26P01;Oui;1568,391;1577,549;9,158;ouais (.) j'crois qu'il faut pour chaque lien dire en quoi on pourrait euh en quoi c'est persuasif en quoi c'est original en quoi c'est adapté;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158924;41149.54311;13:02:04;;;;;;
D26;D26P01;Oui;1579,479;1584,151;4,672;genre tu gâches ta vie en gâchant celle des autres pour persuasif en quoi c'est persuasif;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158935;41149.54323;13:02:15;;;;;;
D26;D26P02;Oui;1579,274;1580,651;1,377;moi j'crois pas parce que;disagree;Interaction management;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158935;41149.54323;13:02:15;;;;;;
D26;D26P01;Oui;1585,622;1590,032;4,41;du coup faut expliquer euh : (..) non?;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158942;41149.54331;13:02:22;;;;;;
D26;D26P02;Oui;1586,089;1586,663;0,574;hein hein;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158942;41149.54331;13:02:22;;;;;;
D26;D26P02;Oui;1589,368;1592,45;3,082;(inaud) attend parce que je lis je lis un truc;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158945;41149.54335;13:02:25;;;;;;
D26;D26P02;Oui;1595,057;1605,415;10,358;euh (inaud) montre que l'idée de slogan ne répond pas au critère ah tu vois : attaque ne répond pas au critère;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158951;41149.54342;13:02:31;;;;;;
D26;D26P02;Oui;1608,953;1610,593;1,64;tu vois attaque c'est un peu négatif hein;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158965;41149.54358;13:02:45;;;;;;
D26;D26P02;Oui;1616,247;1617,198;0,951;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158972;41149.54366;13:02:52;;;;;;
D26;D26P02;Oui;1621,173;1625,518;4,345;ouais mais à aucun moment euh à aucun moment on doit marquer;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158977;41149.54372;13:02:57;;;;;;
D26;D26P02;Oui;1626,689;1627,345;0,656;identifier;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158983;41149.54378;13:03:03;;;;;;
D26;D26P02;Oui;1633,47;1639,176;5,706;ok dans aucun moment c'est marqué qu'on doit écrire les pourquoi c'est simplement avec les flèches qu'on doit marquer le;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158989;41149.54386;13:03:09;;;;;;
D26;D26P01;Oui;1639,126;1641,93;2,804;ah ouais d'accord tu mets plus ou moins et puis des trucs comme ça;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158995;41149.54393;13:03:15;;;;;;
D26;D26P02;Oui;1640,249;1646,61;6,361;parce que je je voilà exactement c'est un plus ou moins comme ça parce que d'après ce que je lis là dessus y a rien d'autre euh;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158996;41149.54394;13:03:16;;;;;;
D26;D26P01;Oui;1643,445;1644,281;0,836;hm : hm;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158999;41149.54398;13:03:19;;;;;;
D26;D26P02;Oui;1650,126;1650,995;0,869;y a rien d'autre;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;confident;1346159006;41149.54405;13:03:26;13:03:26;;;;;
D26;D26P01;Oui;1650,675;1653,003;2,328;bon on peut faire des liens en plus alors y a pas ;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346159007;41149.54406;13:03:27;;;;;;
D26;D26P02;Oui;1652,937;1654,38;1,443;ben ouais exact;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346159009;41149.54408;13:03:29;;;;;;
D26;D26P01;Oui;1654,347;1655,314;0,967;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346159010;41149.5441;13:03:30;;;;;;
D26;D26P02;Oui;1660,437;1662,223;1,786;qu'est-ce qui pourrait : qui est;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159016;41149.54417;13:03:36;;;;;;
D26;D26P02;Oui;1663,527;1664,969;1,442;qui est assez adapté:;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159020;41149.54421;13:03:40;;;;;;
D26;D26P02;Oui;1668,117;1670,182;2,065;euh : ce qui est adapté euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346159024;41149.54426;13:03:44;;;;;;
D26;D26P02;Oui;1670,975;1677,795;6,82;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159027;41149.54429;13:03:47;;;;;;
D26;D26P01;Oui;1682,179;1689,704;7,525;en fait les deux tout à tout à droit là frappet quelqu'un c'est se détruire soi-même et tu gâches ta vie en gâchant celle des autres c'est un peu sur le même registre;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;focused;1346159038;41149.54442;13:03:58;13:03:42;;;;;
D26;D26P02;Oui;1692,453;1693,683;1,23;ouais ouais tu l'a dis;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346159048;41149.54454;13:04:08;;;;;;
D26;D26P01;Oui;1692,953;1698,183;5,23;c'est en faisant quelque chose à quelqu'un que tu : tu te fais du mal à toi un truc un truc comme ça;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159049;41149.54455;13:04:09;;;;;;
D26;D26P02;Oui;1696,076;1698,65;2,574;ouais voilà exactement;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346159052;41149.54458;13:04:12;;;;;;
D26;D26P01;Oui;1699,549;1700,598;1,049;elles sont bien adaptées;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346159056;41149.54462;13:04:16;;;;;;
D26;D26P02;Oui;1701,434;1702,811;1,377;ouais elles sont bien adaptées celles-là;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346159057;41149.54465;13:04:17;;;;;;
D26;D26P02;Oui;1703,27;1708,745;5,475;(inaud) celle-ci adaptée;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346159059;41149.54467;13:04:19;;;;;;
D26;D26P01;Oui;1711,865;1712,98;1,115;pis celle-là aussi;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346159068;41149.54477;13:04:28;;;;;;
D26;D26P02;Oui;1718,766;1721,16;2,394;(rire) qu'est-ce qui procure une émotion;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159075;41149.54485;13:04:35;;;;;;
D26;D26P01;Oui;1727,032;1728,737;1,705;ouais procure une émotion c'est pas :;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346159083;41149.54494;13:04:43;;;;;;
D26;D26P01;Oui;1739,162;1743,08;3,918;on aurait du jouer sur l'émotionnel genre avec la famille (rire);give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346159095;41149.54508;13:04:55;;;;;;
D26;D26P02;Oui;1743,438;1746,274;2,836;ouais juste juste juste;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346159099;41149.54513;13:04:59;;;;;;
D26;D26P01;Oui;1746,594;1750,528;3,934;frapper quelqu'un c'est comme si tu frappais quelqu'un de ta famille;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346159103;41149.54517;13:05:03;;;;;;
D26;D26P01;Oui;1750,61;1751,84;1,23;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346159107;41149.54522;13:05:07;;;;;;
D26;D26P02;Oui;1752,012;1752,75;0,738;c'est vrai;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346159108;41149.54523;13:05:08;;;;;;
D26;D26P02;Oui;1754,093;1755,979;1,886;(inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346159110;41149.54526;13:05:10;;;;;;
